raceId,year,round,racename,date,driverId,driverRef,surname,constructorId,constructorRef,constructorname,constructornat,resultId,number,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,stop,lap,time,duration,milliseconds
910,2014,11,Hungarian Grand Prix,2014-07-27,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22358,25,8,9,9,9,2,70,31,11,1:29.120,176.97,1,1,8,14:17:39,23.809,23809
910,2014,11,Hungarian Grand Prix,2014-07-27,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22358,25,8,9,9,9,2,70,31,11,1:29.120,176.97,1,2,34,15:03:00,23.123,23123
910,2014,11,Hungarian Grand Prix,2014-07-27,820,chilton,Chilton,206,marussia,Marussia,Russian,22365,4,18,16,16,16,0,69,47,15,1:29.499,176.22,11,1,8,14:18:13,24.625,24625
910,2014,11,Hungarian Grand Prix,2014-07-27,820,chilton,Chilton,206,marussia,Marussia,Russian,22365,4,18,16,16,16,0,69,47,15,1:29.499,176.22,11,2,45,15:20:20,23.232,23232
910,2014,11,Hungarian Grand Prix,2014-07-27,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22366,21,13,NA,R,17,0,33,29,18,1:30.485,174.3,31,1,8,14:17:46,24.050,24050
910,2014,11,Hungarian Grand Prix,2014-07-27,822,bottas,Bottas,3,williams,Williams,British,22357,77,3,8,8,8,4,70,63,3,1:26.850,181.595,1,1,9,14:19:37,25.497,25497
910,2014,11,Hungarian Grand Prix,2014-07-27,822,bottas,Bottas,3,williams,Williams,British,22357,77,3,8,8,8,4,70,63,3,1:26.850,181.595,1,2,23,14:44:48,22.518,22518
910,2014,11,Hungarian Grand Prix,2014-07-27,822,bottas,Bottas,3,williams,Williams,British,22357,77,3,8,8,8,4,70,63,3,1:26.850,181.595,1,3,59,15:40:29,22.589,22589
910,2014,11,Hungarian Grand Prix,2014-07-27,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22364,17,15,15,15,15,0,69,49,16,1:29.883,175.468,11,1,9,14:19:52,22.892,22892
910,2014,11,Hungarian Grand Prix,2014-07-27,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22364,17,15,15,15,15,0,69,49,16,1:29.883,175.468,11,2,17,14:35:56,25.504,25504
910,2014,11,Hungarian Grand Prix,2014-07-27,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22364,17,15,15,15,15,0,69,49,16,1:29.883,175.468,11,3,42,15:15:42,24.226,24226
910,2014,11,Hungarian Grand Prix,2014-07-27,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22361,20,21,12,12,12,0,70,41,10,1:28.883,177.442,1,1,15,14:32:11,23.546,23546
910,2014,11,Hungarian Grand Prix,2014-07-27,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22361,20,21,12,12,12,0,70,41,10,1:28.883,177.442,1,2,39,15:10:44,21.812,21812
910,2014,11,Hungarian Grand Prix,2014-07-27,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22363,26,10,14,14,14,0,69,51,14,1:29.401,176.414,11,1,8,14:17:58,23.423,23423
910,2014,11,Hungarian Grand Prix,2014-07-27,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22363,26,10,14,14,14,0,69,51,14,1:29.401,176.414,11,2,30,14:57:13,22.202,22202
911,2014,12,Belgian Grand Prix,2014-08-24,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22391,44,2,NA,R,19,0,38,33,10,1:53.707,221.748,31,1,2,14:08:41,25.580,25580
911,2014,12,Belgian Grand Prix,2014-08-24,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22391,44,2,NA,R,19,0,38,33,10,1:53.707,221.748,31,2,17,14:38:06,23.066,23066
911,2014,12,Belgian Grand Prix,2014-08-24,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22391,44,2,NA,R,19,0,38,33,10,1:53.707,221.748,31,3,31,15:05:18,24.757,24757
911,2014,12,Belgian Grand Prix,2014-08-24,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22374,6,1,2,2,2,18,44,36,1,1:50.511,228.161,1,1,8,14:19:40,29.997,29997
911,2014,12,Belgian Grand Prix,2014-08-24,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22374,6,1,2,2,2,18,44,36,1,1:50.511,228.161,1,2,19,14:41:14,22.936,22936
911,2014,12,Belgian Grand Prix,2014-08-24,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22374,6,1,2,2,2,18,44,36,1,1:50.511,228.161,1,3,34,15:09:54,23.392,23392
911,2014,12,Belgian Grand Prix,2014-08-24,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22379,14,4,7,7,7,6,44,29,11,1:53.879,221.413,1,1,12,14:27:29,28.920,28920
911,2014,12,Belgian Grand Prix,2014-08-24,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22379,14,4,7,7,7,6,44,29,11,1:53.879,221.413,1,2,25,14:52:56,22.974,22974
911,2014,12,Belgian Grand Prix,2014-08-24,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22376,7,8,4,4,4,12,44,39,13,1:54.090,221.004,1,1,8,14:19:44,22.858,22858
911,2014,12,Belgian Grand Prix,2014-08-24,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22376,7,8,4,4,4,12,44,39,13,1:54.090,221.004,1,2,21,14:44:58,22.819,22819
911,2014,12,Belgian Grand Prix,2014-08-24,13,massa,Massa,3,williams,Williams,British,22385,19,9,13,13,13,0,44,37,3,1:52.512,224.104,1,1,9,14:21:55,23.945,23945
911,2014,12,Belgian Grand Prix,2014-08-24,13,massa,Massa,3,williams,Williams,British,22385,19,9,13,13,13,0,44,37,3,1:52.512,224.104,1,2,21,14:45:39,24.083,24083
911,2014,12,Belgian Grand Prix,2014-08-24,13,massa,Massa,3,williams,Williams,British,22385,19,9,13,13,13,0,44,37,3,1:52.512,224.104,1,3,35,15:12:42,23.224,23224
911,2014,12,Belgian Grand Prix,2014-08-24,16,sutil,Sutil,15,sauber,Sauber,Swiss,22386,99,14,14,14,14,0,44,36,2,1:52.413,224.301,1,1,11,14:25:53,23.755,23755
911,2014,12,Belgian Grand Prix,2014-08-24,16,sutil,Sutil,15,sauber,Sauber,Swiss,22386,99,14,14,14,14,0,44,36,2,1:52.413,224.301,1,2,21,14:45:40,23.779,23779
911,2014,12,Belgian Grand Prix,2014-08-24,16,sutil,Sutil,15,sauber,Sauber,Swiss,22386,99,14,14,14,14,0,44,36,2,1:52.413,224.301,1,3,34,15:10:53,23.732,23732
911,2014,12,Belgian Grand Prix,2014-08-24,18,button,Button,1,mclaren,McLaren,British,22378,22,10,6,6,6,8,44,38,8,1:53.483,222.186,1,1,13,14:29:34,22.800,22800
911,2014,12,Belgian Grand Prix,2014-08-24,18,button,Button,1,mclaren,McLaren,British,22378,22,10,6,6,6,8,44,38,8,1:53.483,222.186,1,2,29,15:00:43,22.588,22588
911,2014,12,Belgian Grand Prix,2014-08-24,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22377,1,3,5,5,5,10,44,36,5,1:52.953,223.229,1,1,10,14:23:35,22.800,22800
911,2014,12,Belgian Grand Prix,2014-08-24,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22377,1,3,5,5,5,10,44,36,5,1:52.953,223.229,1,2,22,14:46:57,22.731,22731
911,2014,12,Belgian Grand Prix,2014-08-24,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22377,1,3,5,5,5,10,44,36,5,1:52.953,223.229,1,3,34,15:10:16,23.190,23190
911,2014,12,Belgian Grand Prix,2014-08-24,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22392,8,15,NA,R,20,0,33,21,18,1:55.649,218.025,31,1,1,14:06:17,29.256,29256
911,2014,12,Belgian Grand Prix,2014-08-24,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22392,8,15,NA,R,20,0,33,21,18,1:55.649,218.025,31,2,13,14:30:15,22.838,22838
911,2014,12,Belgian Grand Prix,2014-08-24,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22392,8,15,NA,R,20,0,33,21,18,1:55.649,218.025,31,3,27,14:57:40,24.569,24569
911,2014,12,Belgian Grand Prix,2014-08-24,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22382,27,18,10,10,10,1,44,40,9,1:53.612,221.934,1,1,10,14:23:52,23.823,23823
911,2014,12,Belgian Grand Prix,2014-08-24,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22382,27,18,10,10,10,1,44,40,9,1:53.612,221.934,1,2,30,15:02:51,23.841,23841
911,2014,12,Belgian Grand Prix,2014-08-24,815,perez,Pérez,10,force_india,Force India,Indian,22380,11,13,8,8,8,4,44,28,16,1:54.532,220.151,1,1,9,14:21:49,24.104,24104
911,2014,12,Belgian Grand Prix,2014-08-24,815,perez,Pérez,10,force_india,Force India,Indian,22380,11,13,8,8,8,4,44,28,16,1:54.532,220.151,1,2,22,14:47:17,22.977,22977
911,2014,12,Belgian Grand Prix,2014-08-24,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22373,3,5,1,1,1,25,44,44,6,1:52.974,223.187,1,1,11,14:25:27,22.913,22913
911,2014,12,Belgian Grand Prix,2014-08-24,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22373,3,5,1,1,1,25,44,44,6,1:52.974,223.187,1,2,27,14:56:18,22.675,22675
911,2014,12,Belgian Grand Prix,2014-08-24,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22383,25,12,11,11,11,0,44,31,7,1:53.276,222.592,1,1,15,14:33:42,23.571,23571
911,2014,12,Belgian Grand Prix,2014-08-24,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22383,25,12,11,11,11,0,44,31,7,1:53.276,222.592,1,2,29,15:01:07,23.202,23202
911,2014,12,Belgian Grand Prix,2014-08-24,820,chilton,Chilton,206,marussia,Marussia,Russian,22388,4,19,16,16,16,0,43,31,17,1:55.247,218.785,11,1,11,14:26:13,23.734,23734
911,2014,12,Belgian Grand Prix,2014-08-24,820,chilton,Chilton,206,marussia,Marussia,Russian,22388,4,19,16,16,16,0,43,31,17,1:55.247,218.785,11,2,29,15:02:05,24.873,24873
911,2014,12,Belgian Grand Prix,2014-08-24,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22387,21,20,15,15,15,0,44,32,12,1:54.000,221.178,1,1,14,14:31:51,23.259,23259
911,2014,12,Belgian Grand Prix,2014-08-24,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22387,21,20,15,15,15,0,44,32,12,1:54.000,221.178,1,2,30,15:03:10,22.898,22898
911,2014,12,Belgian Grand Prix,2014-08-24,822,bottas,Bottas,3,williams,Williams,British,22375,77,6,3,3,3,15,44,40,4,1:52.716,223.698,1,1,12,14:27:28,22.769,22769
911,2014,12,Belgian Grand Prix,2014-08-24,822,bottas,Bottas,3,williams,Williams,British,22375,77,6,3,3,3,15,44,40,4,1:52.716,223.698,1,2,28,14:58:29,23.176,23176
911,2014,12,Belgian Grand Prix,2014-08-24,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22390,17,16,18,18,18,0,39,32,20,1:56.347,216.717,6,1,1,14:06:49,25.362,25362
911,2014,12,Belgian Grand Prix,2014-08-24,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22390,17,16,18,18,18,0,39,32,20,1:56.347,216.717,6,2,23,14:50:34,23.918,23918
911,2014,12,Belgian Grand Prix,2014-08-24,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22384,20,7,12,12,12,0,44,28,15,1:54.203,220.785,1,1,11,14:25:37,23.115,23115
911,2014,12,Belgian Grand Prix,2014-08-24,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22384,20,7,12,12,12,0,44,28,15,1:54.203,220.785,1,2,23,14:49:03,22.414,22414
911,2014,12,Belgian Grand Prix,2014-08-24,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22381,26,11,9,9,9,2,44,26,14,1:54.159,220.87,1,1,10,14:23:49,24.082,24082
911,2014,12,Belgian Grand Prix,2014-08-24,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22381,26,11,9,9,9,2,44,26,14,1:54.159,220.87,1,2,24,14:51:10,24.436,24436
911,2014,12,Belgian Grand Prix,2014-08-24,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22389,9,22,17,17,17,0,43,26,19,1:55.900,217.553,11,1,11,14:26:12,24.083,24083
911,2014,12,Belgian Grand Prix,2014-08-24,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22389,9,22,17,17,17,0,43,26,19,1:55.900,217.553,11,2,24,14:52:11,24.213,24213
912,2014,13,Italian Grand Prix,2014-09-07,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22395,44,1,1,1,1,25,53,29,1,1:28.004,236.975,1,1,25,14:41:07,24.453,24453
912,2014,13,Italian Grand Prix,2014-09-07,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22396,6,2,2,2,2,18,53,51,2,1:28.206,236.432,1,1,24,14:39:36,24.583,24583
912,2014,13,Italian Grand Prix,2014-09-07,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22415,14,7,NA,R,21,0,28,23,16,1:29.680,232.546,5,1,21,14:35:34,24.913,24913
912,2014,13,Italian Grand Prix,2014-09-07,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22403,7,11,9,9,9,2,53,43,7,1:28.942,234.476,1,1,20,14:34:06,24.547,24547
912,2014,13,Italian Grand Prix,2014-09-07,13,massa,Massa,3,williams,Williams,British,22397,19,4,3,3,3,15,53,46,3,1:28.342,236.068,1,1,23,14:38:19,24.323,24323
912,2014,13,Italian Grand Prix,2014-09-07,16,sutil,Sutil,15,sauber,Sauber,Swiss,22409,99,14,15,15,15,0,52,46,14,1:29.375,233.34,11,1,24,14:40:40,26.864,26864
912,2014,13,Italian Grand Prix,2014-09-07,18,button,Button,1,mclaren,McLaren,British,22402,22,6,8,8,8,4,53,35,11,1:29.245,233.68,1,1,22,14:37:04,24.669,24669
912,2014,13,Italian Grand Prix,2014-09-07,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22400,1,8,6,6,6,8,53,34,10,1:29.141,233.952,1,1,18,14:31:00,25.176,25176
912,2014,13,Italian Grand Prix,2014-09-07,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22410,8,17,16,16,16,0,52,38,18,1:30.083,231.506,11,1,20,14:34:42,25.098,25098
912,2014,13,Italian Grand Prix,2014-09-07,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22411,10,18,17,17,17,0,52,35,21,1:30.758,229.784,11,1,22,14:37:42,25.277,25277
912,2014,13,Italian Grand Prix,2014-09-07,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22406,27,13,12,12,12,0,53,35,13,1:29.366,233.363,1,1,19,14:32:44,25.547,25547
912,2014,13,Italian Grand Prix,2014-09-07,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22408,13,16,14,14,14,0,52,32,17,1:29.856,232.091,11,1,21,14:35:52,24.223,24223
912,2014,13,Italian Grand Prix,2014-09-07,815,perez,Pérez,10,force_india,Force India,Indian,22401,11,10,7,7,7,6,53,35,8,1:29.107,234.042,1,1,19,14:32:34,24.938,24938
912,2014,13,Italian Grand Prix,2014-09-07,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22399,3,9,5,5,5,10,53,53,6,1:28.588,235.413,1,1,26,14:43:11,24.388,24388
912,2014,13,Italian Grand Prix,2014-09-07,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22407,25,12,13,13,13,0,53,39,9,1:29.121,234.005,1,1,24,14:40:20,25.046,25046
912,2014,13,Italian Grand Prix,2014-09-07,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22413,21,15,19,19,19,0,51,40,15,1:29.449,233.147,12,1,9,14:17:44,26.376,26376
912,2014,13,Italian Grand Prix,2014-09-07,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22413,21,15,19,19,19,0,51,40,15,1:29.449,233.147,12,2,36,14:59:03,25.693,25693
912,2014,13,Italian Grand Prix,2014-09-07,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22413,21,15,19,19,19,0,51,40,15,1:29.449,233.147,12,3,49,15:19:29,26.849,26849
912,2014,13,Italian Grand Prix,2014-09-07,822,bottas,Bottas,3,williams,Williams,British,22398,77,3,4,4,4,12,53,50,5,1:28.559,235.49,1,1,24,14:40:01,24.991,24991
912,2014,13,Italian Grand Prix,2014-09-07,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22412,17,19,18,18,18,0,52,51,20,1:30.521,230.386,11,1,27,14:45:35,26.641,26641
912,2014,13,Italian Grand Prix,2014-09-07,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22404,20,5,10,10,10,1,53,34,12,1:29.283,233.58,1,1,21,14:35:33,24.214,24214
912,2014,13,Italian Grand Prix,2014-09-07,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22405,26,21,11,11,11,0,53,51,4,1:28.486,235.684,1,1,30,14:49:25,24.651,24651
912,2014,13,Italian Grand Prix,2014-09-07,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22414,9,22,20,20,20,0,51,47,19,1:30.280,231.001,12,1,30,14:50:45,28.685,28685
913,2014,14,Singapore Grand Prix,2014-09-21,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22417,44,1,1,1,1,25,60,39,1,1:50.417,165.137,1,2,26,20:53:42,31.040,31040
913,2014,14,Singapore Grand Prix,2014-09-21,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22417,44,1,1,1,1,25,60,39,1,1:50.417,165.137,1,3,52,21:48:32,29.284,29284
913,2014,14,Singapore Grand Prix,2014-09-21,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22417,44,1,1,1,1,25,60,39,1,1:50.417,165.137,1,1,13,20:28:41,29.422,29422
913,2014,14,Singapore Grand Prix,2014-09-21,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22420,14,5,4,4,4,12,60,27,6,1:52.115,162.636,1,3,31,21:04:03,28.991,28991
913,2014,14,Singapore Grand Prix,2014-09-21,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22420,14,5,4,4,4,12,60,27,6,1:52.115,162.636,1,1,12,20:27:01,28.912,28912
913,2014,14,Singapore Grand Prix,2014-09-21,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22420,14,5,4,4,4,12,60,27,6,1:52.115,162.636,1,2,24,20:50:06,28.810,28810
913,2014,14,Singapore Grand Prix,2014-09-21,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22424,7,7,8,8,8,4,60,28,11,1:52.872,161.545,1,2,25,20:52:18,29.164,29164
913,2014,14,Singapore Grand Prix,2014-09-21,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22424,7,7,8,8,8,4,60,28,11,1:52.872,161.545,1,3,31,21:04:42,30.194,30194
913,2014,14,Singapore Grand Prix,2014-09-21,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22424,7,7,8,8,8,4,60,28,11,1:52.872,161.545,1,1,11,20:25:15,29.702,29702
913,2014,14,Singapore Grand Prix,2014-09-21,13,massa,Massa,3,williams,Williams,British,22421,19,6,5,5,5,10,60,27,13,1:53.283,160.959,1,1,10,20:23:21,29.578,29578
913,2014,14,Singapore Grand Prix,2014-09-21,13,massa,Massa,3,williams,Williams,British,22421,19,6,5,5,5,10,60,27,13,1:53.283,160.959,1,2,22,20:46:35,29.006,29006
913,2014,14,Singapore Grand Prix,2014-09-21,16,sutil,Sutil,15,sauber,Sauber,Swiss,22435,99,17,NA,R,19,0,40,10,18,1:53.948,160.02,34,2,24,20:51:16,29.748,29748
913,2014,14,Singapore Grand Prix,2014-09-21,16,sutil,Sutil,15,sauber,Sauber,Swiss,22435,99,17,NA,R,19,0,40,10,18,1:53.948,160.02,34,3,31,21:06:15,30.672,30672
913,2014,14,Singapore Grand Prix,2014-09-21,16,sutil,Sutil,15,sauber,Sauber,Swiss,22435,99,17,NA,R,19,0,40,10,18,1:53.948,160.02,34,1,8,20:19:52,29.887,29887
913,2014,14,Singapore Grand Prix,2014-09-21,18,button,Button,1,mclaren,McLaren,British,22434,22,11,NA,R,18,0,52,16,16,1:53.707,160.359,31,2,31,21:04:39,28.627,28627
913,2014,14,Singapore Grand Prix,2014-09-21,18,button,Button,1,mclaren,McLaren,British,22434,22,11,NA,R,18,0,52,16,16,1:53.707,160.359,31,1,14,20:31:07,28.641,28641
913,2014,14,Singapore Grand Prix,2014-09-21,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22418,1,4,2,2,2,18,60,27,8,1:52.519,162.052,1,2,25,20:52:01,28.733,28733
913,2014,14,Singapore Grand Prix,2014-09-21,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22418,1,4,2,2,2,18,60,27,8,1:52.519,162.052,1,1,12,20:26:56,30.147,30147
913,2014,14,Singapore Grand Prix,2014-09-21,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22429,8,16,13,13,13,0,60,25,15,1:53.543,160.591,1,3,30,21:02:56,29.761,29761
913,2014,14,Singapore Grand Prix,2014-09-21,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22429,8,16,13,13,13,0,60,25,15,1:53.543,160.591,1,1,10,20:23:40,29.322,29322
913,2014,14,Singapore Grand Prix,2014-09-21,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22429,8,16,13,13,13,0,60,25,15,1:53.543,160.591,1,2,22,20:47:09,29.040,29040
913,2014,14,Singapore Grand Prix,2014-09-21,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22425,27,13,9,9,9,2,60,27,10,1:52.762,161.703,1,2,25,20:52:46,29.362,29362
913,2014,14,Singapore Grand Prix,2014-09-21,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22425,27,13,9,9,9,2,60,27,10,1:52.762,161.703,1,3,31,21:05:18,30.415,30415
913,2014,14,Singapore Grand Prix,2014-09-21,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22425,27,13,9,9,9,2,60,27,10,1:52.762,161.703,1,1,9,20:21:39,29.987,29987
913,2014,14,Singapore Grand Prix,2014-09-21,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22428,13,18,12,12,12,0,60,26,12,1:53.213,161.059,1,3,30,21:03:14,29.363,29363
913,2014,14,Singapore Grand Prix,2014-09-21,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22428,13,18,12,12,12,0,60,26,12,1:53.213,161.059,1,4,31,21:06:18,29.655,29655
913,2014,14,Singapore Grand Prix,2014-09-21,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22428,13,18,12,12,12,0,60,26,12,1:53.213,161.059,1,1,11,20:25:40,29.960,29960
913,2014,14,Singapore Grand Prix,2014-09-21,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22428,13,18,12,12,12,0,60,26,12,1:53.213,161.059,1,2,23,20:49:20,29.036,29036
913,2014,14,Singapore Grand Prix,2014-09-21,815,perez,Pérez,10,force_india,Force India,Indian,22423,11,15,7,7,7,6,60,46,5,1:52.007,162.793,1,2,29,21:00:56,29.502,29502
913,2014,14,Singapore Grand Prix,2014-09-21,815,perez,Pérez,10,force_india,Force India,Indian,22423,11,15,7,7,7,6,60,46,5,1:52.007,162.793,1,3,30,21:03:37,35.289,35289
913,2014,14,Singapore Grand Prix,2014-09-21,815,perez,Pérez,10,force_india,Force India,Indian,22423,11,15,7,7,7,6,60,46,5,1:52.007,162.793,1,4,44,21:34:11,29.339,29339
913,2014,14,Singapore Grand Prix,2014-09-21,815,perez,Pérez,10,force_india,Force India,Indian,22423,11,15,7,7,7,6,60,46,5,1:52.007,162.793,1,1,15,20:33:27,29.979,29979
913,2014,14,Singapore Grand Prix,2014-09-21,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22419,3,3,3,3,3,15,60,30,9,1:52.569,161.98,1,2,27,20:55:55,29.113,29113
913,2014,14,Singapore Grand Prix,2014-09-21,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22419,3,3,3,3,3,15,60,30,9,1:52.569,161.98,1,1,12,20:27:04,29.761,29761
913,2014,14,Singapore Grand Prix,2014-09-21,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22422,25,12,6,6,6,8,60,48,4,1:51.937,162.895,1,2,24,20:50:42,35.309,35309
913,2014,14,Singapore Grand Prix,2014-09-21,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22422,25,12,6,6,6,8,60,48,4,1:51.937,162.895,1,3,44,21:34:02,30.111,30111
913,2014,14,Singapore Grand Prix,2014-09-21,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22422,25,12,6,6,6,8,60,48,4,1:51.937,162.895,1,1,11,20:25:26,29.806,29806
913,2014,14,Singapore Grand Prix,2014-09-21,820,chilton,Chilton,206,marussia,Marussia,Russian,22433,4,21,17,17,17,0,59,43,17,1:53.807,160.218,11,3,41,21:28:56,29.877,29877
913,2014,14,Singapore Grand Prix,2014-09-21,820,chilton,Chilton,206,marussia,Marussia,Russian,22433,4,21,17,17,17,0,59,43,17,1:53.807,160.218,11,1,16,20:36:06,30.751,30751
913,2014,14,Singapore Grand Prix,2014-09-21,820,chilton,Chilton,206,marussia,Marussia,Russian,22433,4,21,17,17,17,0,59,43,17,1:53.807,160.218,11,2,18,20:40:34,37.975,37975
913,2014,14,Singapore Grand Prix,2014-09-21,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22436,21,14,NA,R,20,0,17,6,20,1:55.684,157.619,10,1,15,20:33:38,33.679,33679
913,2014,14,Singapore Grand Prix,2014-09-21,822,bottas,Bottas,3,williams,Williams,British,22427,77,8,11,11,11,0,60,25,7,1:52.515,162.058,1,1,11,20:25:21,30.340,30340
913,2014,14,Singapore Grand Prix,2014-09-21,822,bottas,Bottas,3,williams,Williams,British,22427,77,8,11,11,11,0,60,25,7,1:52.515,162.058,1,2,23,20:48:37,28.880,28880
913,2014,14,Singapore Grand Prix,2014-09-21,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22432,17,19,16,16,16,0,60,47,14,1:53.538,160.598,1,2,30,21:03:38,29.885,29885
913,2014,14,Singapore Grand Prix,2014-09-21,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22432,17,19,16,16,16,0,60,47,14,1:53.538,160.598,1,3,45,21:36:16,29.752,29752
913,2014,14,Singapore Grand Prix,2014-09-21,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22432,17,19,16,16,16,0,60,47,14,1:53.538,160.598,1,1,15,20:33:44,30.413,30413
913,2014,14,Singapore Grand Prix,2014-09-21,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22426,20,9,10,10,10,1,60,48,2,1:51.639,163.33,1,2,26,20:54:35,28.841,28841
913,2014,14,Singapore Grand Prix,2014-09-21,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22426,20,9,10,10,10,1,60,48,2,1:51.639,163.33,1,3,46,21:37:54,28.706,28706
913,2014,14,Singapore Grand Prix,2014-09-21,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22426,20,9,10,10,10,1,60,48,2,1:51.639,163.33,1,1,13,20:29:15,28.684,28684
