raceId,year,round,racename,date,driverId,driverRef,surname,constructorId,constructorRef,constructorname,constructornat,resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22536,13,15,NA,R,19,0,26,NA,NA,9,20,1:48.933,183.547,131
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,815,perez,Pérez,10,force_india,Force India,Indian,22524,11,11,7,7,7,12,55,+1:11.060,6013679,49,8,1:45.808,188.968,1
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22521,3,20,4,4,4,24,55,+37.237,5979856,50,1,1:44.496,191.341,1
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22529,25,10,12,12,12,0,55,+1:31.947,6034566,50,5,1:45.686,189.186,1
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22532,21,14,15,15,15,0,54,NA,NA,43,15,1:47.698,185.652,11
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,822,bottas,Bottas,3,williams,Williams,British,22520,77,3,3,3,3,30,55,+28.880,5971499,54,6,1:45.727,189.113,1
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22528,20,9,11,11,11,0,55,+1:30.376,6032995,37,10,1:46.824,187.171,1
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22537,26,5,NA,R,20,0,14,NA,NA,10,19,1:48.748,183.859,131
918,2014,19,Abu Dhabi Grand Prix,2014-11-23,829,stevens,Stevens,207,caterham,Caterham,Malaysian,22534,46,17,17,17,17,0,54,NA,NA,47,18,1:48.398,184.453,11
931,2015,6,Monaco Grand Prix,2015-05-24,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22638,44,1,3,3,3,15,78,+6.053,6564473,42,3,1:18.676,152.692,1
931,2015,6,Monaco Grand Prix,2015-05-24,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22636,6,2,1,1,1,25,78,1:49:18.420,6558420,76,2,1:18.599,152.841,1
931,2015,6,Monaco Grand Prix,2015-05-24,4,alonso,Alonso,1,mclaren,McLaren,British,22654,14,13,NA,R,19,0,41,NA,NA,36,16,1:20.459,149.308,6
931,2015,6,Monaco Grand Prix,2015-05-24,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22641,7,6,6,6,6,8,78,+14.345,6572765,74,10,1:19.651,150.822,1
931,2015,6,Monaco Grand Prix,2015-05-24,13,massa,Massa,3,williams,Williams,British,22650,19,12,15,15,15,0,77,NA,NA,72,12,1:19.764,150.609,11
931,2015,6,Monaco Grand Prix,2015-05-24,18,button,Button,1,mclaren,McLaren,British,22643,22,10,8,8,8,4,78,+16.063,6574483,76,9,1:19.490,151.128,1
931,2015,6,Monaco Grand Prix,2015-05-24,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22637,5,3,2,2,2,18,78,+4.486,6562906,75,4,1:18.854,152.347,1
931,2015,6,Monaco Grand Prix,2015-05-24,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22647,8,15,12,12,12,0,78,+28.415,6586835,40,17,1:20.483,149.263,1
931,2015,6,Monaco Grand Prix,2015-05-24,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22646,27,11,11,11,11,0,78,+26.232,6584652,46,14,1:19.921,150.313,1
931,2015,6,Monaco Grand Prix,2015-05-24,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22655,13,8,NA,R,20,0,5,NA,NA,3,19,1:22.271,146.019,23
931,2015,6,Monaco Grand Prix,2015-05-24,815,perez,Pérez,10,force_india,Force India,Indian,22642,11,7,7,7,7,6,78,+15.013,6573433,74,11,1:19.657,150.811,1
931,2015,6,Monaco Grand Prix,2015-05-24,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22640,3,4,5,5,5,10,78,+13.608,6572028,74,1,1:18.063,153.891,1
931,2015,6,Monaco Grand Prix,2015-05-24,822,bottas,Bottas,3,williams,Williams,British,22649,77,16,14,14,14,0,78,+45.789,6604209,74,6,1:18.944,152.173,1
931,2015,6,Monaco Grand Prix,2015-05-24,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22639,26,5,4,4,4,12,78,+11.965,6570385,75,7,1:19.130,151.815,1
931,2015,6,Monaco Grand Prix,2015-05-24,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22648,9,17,13,13,13,0,78,+31.159,6589579,75,8,1:19.285,151.519,1
931,2015,6,Monaco Grand Prix,2015-05-24,829,stevens,Stevens,209,manor,Manor Marussia,British,22652,28,18,17,17,17,0,76,NA,NA,58,20,1:22.693,145.274,12
931,2015,6,Monaco Grand Prix,2015-05-24,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22653,33,9,NA,R,18,0,62,NA,NA,49,5,1:18.873,152.31,3
931,2015,6,Monaco Grand Prix,2015-05-24,831,nasr,Nasr,15,sauber,Sauber,Swiss,22644,12,14,9,9,9,2,78,+23.626,6582046,76,15,1:20.017,150.133,1
931,2015,6,Monaco Grand Prix,2015-05-24,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22645,55,0,10,10,10,1,78,+25.056,6583476,48,13,1:19.816,150.511,1
931,2015,6,Monaco Grand Prix,2015-05-24,833,merhi,Merhi,209,manor,Manor Marussia,British,22651,98,19,16,16,16,0,76,NA,NA,47,18,1:21.715,147.013,12
932,2015,7,Canadian Grand Prix,2015-06-07,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22656,44,1,1,1,1,25,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1
932,2015,7,Canadian Grand Prix,2015-06-07,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22657,6,2,2,2,2,18,70,+2.285,5515430,63,5,1:17.637,202.218,1
932,2015,7,Canadian Grand Prix,2015-06-07,4,alonso,Alonso,1,mclaren,McLaren,British,22675,14,13,NA,R,20,0,44,NA,NA,41,18,1:19.580,197.28,5
932,2015,7,Canadian Grand Prix,2015-06-07,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22659,7,3,4,4,4,12,70,+45.625,5558770,42,1,1:16.987,203.925,1
932,2015,7,Canadian Grand Prix,2015-06-07,13,massa,Massa,3,williams,Williams,British,22661,19,15,6,6,6,8,70,+56.381,5569526,64,4,1:17.553,202.437,1
932,2015,7,Canadian Grand Prix,2015-06-07,18,button,Button,1,mclaren,McLaren,British,22674,22,20,NA,R,19,0,54,NA,NA,49,13,1:18.856,199.092,31
932,2015,7,Canadian Grand Prix,2015-06-07,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22660,5,18,5,5,5,10,70,+49.903,5563048,59,2,1:17.105,203.613,1
932,2015,7,Canadian Grand Prix,2015-06-07,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22665,8,5,10,10,10,1,69,NA,NA,51,7,1:17.969,201.356,11
932,2015,7,Canadian Grand Prix,2015-06-07,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22663,27,7,8,8,8,4,69,NA,NA,66,9,1:18.238,200.664,11
932,2015,7,Canadian Grand Prix,2015-06-07,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22662,13,6,7,7,7,6,70,+1:06.664,5579809,51,10,1:18.385,200.288,1
932,2015,7,Canadian Grand Prix,2015-06-07,815,perez,Pérez,10,force_india,Force India,Indian,22666,11,10,11,11,11,0,69,NA,NA,49,14,1:18.889,199.008,11
932,2015,7,Canadian Grand Prix,2015-06-07,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22668,3,9,13,13,13,0,69,NA,NA,67,16,1:19.060,198.578,11
932,2015,7,Canadian Grand Prix,2015-06-07,822,bottas,Bottas,3,williams,Williams,British,22658,77,4,3,3,3,15,70,+40.666,5553811,67,6,1:17.922,201.478,1
932,2015,7,Canadian Grand Prix,2015-06-07,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22664,26,8,9,9,9,2,69,NA,NA,69,8,1:18.048,201.153,11
932,2015,7,Canadian Grand Prix,2015-06-07,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22669,9,12,14,14,14,0,69,NA,NA,58,15,1:18.890,199.006,11
932,2015,7,Canadian Grand Prix,2015-06-07,829,stevens,Stevens,209,manor,Manor Marussia,British,22672,28,17,17,17,17,0,66,NA,NA,38,19,1:20.707,194.525,14
932,2015,7,Canadian Grand Prix,2015-06-07,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22670,33,19,15,15,15,0,69,NA,NA,50,11,1:18.616,199.699,11
932,2015,7,Canadian Grand Prix,2015-06-07,831,nasr,Nasr,15,sauber,Sauber,Swiss,22671,12,14,16,16,16,0,68,NA,NA,47,17,1:19.088,198.507,12
932,2015,7,Canadian Grand Prix,2015-06-07,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22667,55,11,12,12,12,0,69,NA,NA,61,12,1:18.811,199.205,11
932,2015,7,Canadian Grand Prix,2015-06-07,833,merhi,Merhi,209,manor,Manor Marussia,British,22673,98,16,NA,R,18,0,57,NA,NA,37,20,1:20.804,194.292,31
929,2015,4,Bahrain Grand Prix,2015-04-19,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22596,44,1,1,1,1,25,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1
929,2015,4,Bahrain Grand Prix,2015-04-19,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22598,6,3,3,3,3,15,57,+6.033,5711842,36,3,1:37.326,200.184,1
929,2015,4,Bahrain Grand Prix,2015-04-19,4,alonso,Alonso,1,mclaren,McLaren,British,22606,14,14,11,11,11,0,56,NA,NA,38,13,1:38.992,196.815,11
929,2015,4,Bahrain Grand Prix,2015-04-19,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22597,7,4,2,2,2,18,57,+3.380,5709189,42,1,1:36.311,202.294,1
929,2015,4,Bahrain Grand Prix,2015-04-19,13,massa,Massa,3,williams,Williams,British,22605,19,6,10,10,10,1,56,NA,NA,12,14,1:39.094,196.613,11
929,2015,4,Bahrain Grand Prix,2015-04-19,18,button,Button,1,mclaren,McLaren,British,22615,22,20,NA,W,20,0,0,NA,NA,NA,0,NA,NA,132
929,2015,4,Bahrain Grand Prix,2015-04-19,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22600,5,2,5,5,5,10,57,+43.989,5749798,38,2,1:36.624,201.639,1
929,2015,4,Bahrain Grand Prix,2015-04-19,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22602,8,10,7,7,7,6,57,+1:24.763,5790572,34,15,1:39.161,196.48,1
929,2015,4,Bahrain Grand Prix,2015-04-19,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22608,27,8,13,13,13,0,56,NA,NA,40,10,1:38.653,197.492,11
929,2015,4,Bahrain Grand Prix,2015-04-19,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22610,13,16,15,15,15,0,56,NA,NA,43,4,1:37.665,199.49,11
929,2015,4,Bahrain Grand Prix,2015-04-19,815,perez,Pérez,10,force_india,Force India,Indian,22603,11,11,8,8,8,4,56,NA,NA,39,8,1:38.338,198.124,11
929,2015,4,Bahrain Grand Prix,2015-04-19,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22601,3,7,6,6,6,8,57,+1:01.751,5767560,53,12,1:38.948,196.903,1
929,2015,4,Bahrain Grand Prix,2015-04-19,822,bottas,Bottas,3,williams,Williams,British,22599,77,5,4,4,4,12,57,+42.957,5748766,16,6,1:38.095,198.615,1
929,2015,4,Bahrain Grand Prix,2015-04-19,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22604,26,17,9,9,9,2,56,NA,NA,36,11,1:38.725,197.348,11
929,2015,4,Bahrain Grand Prix,2015-04-19,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22609,9,13,14,14,14,0,56,NA,NA,27,9,1:38.422,197.955,11
929,2015,4,Bahrain Grand Prix,2015-04-19,829,stevens,Stevens,209,manor,Manor Marussia,British,22611,28,18,16,16,16,0,55,NA,NA,36,18,1:41.759,191.464,12
929,2015,4,Bahrain Grand Prix,2015-04-19,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22613,33,15,NA,R,18,0,34,NA,NA,32,16,1:39.607,195.6,10
929,2015,4,Bahrain Grand Prix,2015-04-19,831,nasr,Nasr,15,sauber,Sauber,Swiss,22607,12,12,12,12,12,0,56,NA,NA,43,7,1:38.216,198.37,11
929,2015,4,Bahrain Grand Prix,2015-04-19,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22614,55,9,NA,R,19,0,29,NA,NA,13,17,1:40.651,193.571,5
929,2015,4,Bahrain Grand Prix,2015-04-19,833,merhi,Merhi,209,manor,Manor Marussia,British,22612,98,19,17,17,17,0,54,NA,NA,36,19,1:42.033,190.949,13
930,2015,5,Spanish Grand Prix,2015-05-10,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22617,44,2,2,2,2,18,66,+17.551,6090106,54,1,1:28.270,189.849,1
930,2015,5,Spanish Grand Prix,2015-05-10,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22616,6,1,1,1,1,25,66,1:41:12.555,6072555,53,2,1:29.109,188.061,1
930,2015,5,Spanish Grand Prix,2015-05-10,4,alonso,Alonso,1,mclaren,McLaren,British,22635,14,13,NA,R,20,0,26,NA,NA,23,18,1:33.387,179.446,23
930,2015,5,Spanish Grand Prix,2015-05-10,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22620,7,7,5,5,5,10,66,+1:00.002,6132557,47,3,1:29.931,186.342,1
930,2015,5,Spanish Grand Prix,2015-05-10,13,massa,Massa,3,williams,Williams,British,22621,19,9,6,6,6,8,66,+1:21.314,6153869,51,4,1:30.374,185.429,1
930,2015,5,Spanish Grand Prix,2015-05-10,18,button,Button,1,mclaren,McLaren,British,22631,22,14,16,16,16,0,65,NA,NA,46,10,1:31.162,183.826,11
930,2015,5,Spanish Grand Prix,2015-05-10,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22618,5,3,3,3,3,15,66,+45.342,6117897,61,6,1:30.737,184.687,1
930,2015,5,Spanish Grand Prix,2015-05-10,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22623,8,11,8,8,8,4,65,NA,NA,46,15,1:31.945,182.261,11
930,2015,5,Spanish Grand Prix,2015-05-10,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22630,27,17,15,15,15,0,65,NA,NA,51,7,1:30.888,184.38,11
930,2015,5,Spanish Grand Prix,2015-05-10,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22634,13,12,NA,R,19,0,45,NA,NA,17,17,1:32.912,180.364,3
930,2015,5,Spanish Grand Prix,2015-05-10,815,perez,Pérez,10,force_india,Force India,Indian,22628,11,18,13,13,13,0,65,NA,NA,38,14,1:31.932,182.286,11
930,2015,5,Spanish Grand Prix,2015-05-10,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22622,3,10,7,7,7,6,65,NA,NA,56,8,1:31.124,183.903,11
930,2015,5,Spanish Grand Prix,2015-05-10,822,bottas,Bottas,3,williams,Williams,British,22619,77,4,4,4,4,12,66,+59.217,6131772,44,5,1:30.711,184.74,1
930,2015,5,Spanish Grand Prix,2015-05-10,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22625,26,8,10,10,10,1,65,NA,NA,40,11,1:31.887,182.376,11
930,2015,5,Spanish Grand Prix,2015-05-10,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22629,9,16,14,14,14,0,65,NA,NA,52,16,1:32.222,181.713,11
930,2015,5,Spanish Grand Prix,2015-05-10,829,stevens,Stevens,209,manor,Manor Marussia,British,22632,28,19,17,17,17,0,63,NA,NA,49,19,1:33.655,178.933,13
930,2015,5,Spanish Grand Prix,2015-05-10,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22626,33,6,11,11,11,0,65,NA,NA,46,12,1:31.896,182.358,11
930,2015,5,Spanish Grand Prix,2015-05-10,831,nasr,Nasr,15,sauber,Sauber,Swiss,22627,12,15,12,12,12,0,65,NA,NA,41,13,1:31.928,182.294,11
930,2015,5,Spanish Grand Prix,2015-05-10,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22624,55,5,9,9,9,2,65,NA,NA,62,9,1:31.156,183.838,11
930,2015,5,Spanish Grand Prix,2015-05-10,833,merhi,Merhi,209,manor,Manor Marussia,British,22633,98,20,18,18,18,0,62,NA,NA,51,20,1:34.211,177.877,14
928,2015,3,Chinese Grand Prix,2015-04-12,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22576,44,1,1,1,1,25,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1
928,2015,3,Chinese Grand Prix,2015-04-12,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22577,6,2,2,2,2,18,56,+0.714,5982722,39,2,1:42.565,191.328,1
928,2015,3,Chinese Grand Prix,2015-04-12,4,alonso,Alonso,1,mclaren,McLaren,British,22587,14,18,12,12,12,0,55,NA,NA,40,13,1:43.728,189.183,11
928,2015,3,Chinese Grand Prix,2015-04-12,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22579,7,6,4,4,4,12,56,+3.835,5985843,48,6,1:43.026,190.472,1
928,2015,3,Chinese Grand Prix,2015-04-12,13,massa,Massa,3,williams,Williams,British,22580,19,4,5,5,5,10,56,+8.544,5990552,37,4,1:42.734,191.013,1
928,2015,3,Chinese Grand Prix,2015-04-12,18,button,Button,1,mclaren,McLaren,British,22589,22,17,14,14,14,0,55,NA,NA,21,16,1:44.991,186.907,11
928,2015,3,Chinese Grand Prix,2015-04-12,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22578,5,3,3,3,3,15,56,+2.988,5984996,15,5,1:43.018,190.487,1
928,2015,3,Chinese Grand Prix,2015-04-12,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22582,8,8,7,7,7,6,56,+19.008,6001016,34,8,1:43.134,190.272,1
928,2015,3,Chinese Grand Prix,2015-04-12,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22595,27,16,NA,R,20,0,9,NA,NA,6,18,1:45.844,185.401,6
928,2015,3,Chinese Grand Prix,2015-04-12,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22593,13,11,NA,R,18,0,49,NA,NA,37,11,1:43.686,189.259,23
928,2015,3,Chinese Grand Prix,2015-04-12,815,perez,Pérez,10,force_india,Force India,Indian,22586,11,15,11,11,11,0,55,NA,NA,44,10,1:43.512,189.578,11
928,2015,3,Chinese Grand Prix,2015-04-12,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22584,3,7,9,9,9,2,56,+32.117,6014125,46,9,1:43.245,190.068,1
928,2015,3,Chinese Grand Prix,2015-04-12,822,bottas,Bottas,3,williams,Williams,British,22581,77,5,6,6,6,8,56,+9.885,5991893,37,7,1:43.051,190.426,1
928,2015,3,Chinese Grand Prix,2015-04-12,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22594,26,12,NA,R,19,0,15,NA,NA,13,20,1:46.291,184.621,131
928,2015,3,Chinese Grand Prix,2015-04-12,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22585,9,10,10,10,10,1,55,NA,NA,32,15,1:44.204,188.319,11
928,2015,3,Chinese Grand Prix,2015-04-12,829,stevens,Stevens,209,manor,Manor Marussia,British,22590,28,19,15,15,15,0,54,NA,NA,40,17,1:45.414,186.157,12
928,2015,3,Chinese Grand Prix,2015-04-12,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22592,33,13,17,17,17,0,52,NA,NA,46,14,1:43.880,188.906,7
928,2015,3,Chinese Grand Prix,2015-04-12,831,nasr,Nasr,15,sauber,Sauber,Swiss,22583,12,9,8,8,8,4,56,+22.625,6004633,46,12,1:43.692,189.248,1
928,2015,3,Chinese Grand Prix,2015-04-12,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22588,55,14,13,13,13,0,55,NA,NA,41,3,1:42.652,191.166,11
928,2015,3,Chinese Grand Prix,2015-04-12,833,merhi,Merhi,209,manor,Manor Marussia,British,22591,98,20,16,16,16,0,54,NA,NA,43,19,1:45.963,185.192,12
926,2015,1,Australian Grand Prix,2015-03-15,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22538,44,1,1,1,1,25,58,1:31:54.067,5514067,50,1,1:30.945,209.915,1
926,2015,1,Australian Grand Prix,2015-03-15,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22539,6,2,2,2,2,18,58,+1.360,5515427,47,2,1:31.092,209.577,1
926,2015,1,Australian Grand Prix,2015-03-15,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22549,7,5,NA,R,12,0,40,NA,NA,36,3,1:31.426,208.811,36
926,2015,1,Australian Grand Prix,2015-03-15,13,massa,Massa,3,williams,Williams,British,22541,19,3,4,4,4,12,58,+38.196,5552263,50,6,1:31.719,208.144,1
926,2015,1,Australian Grand Prix,2015-03-15,18,button,Button,1,mclaren,McLaren,British,22548,22,16,11,11,11,0,56,NA,NA,56,12,1:33.338,204.534,12
926,2015,1,Australian Grand Prix,2015-03-15,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22540,5,4,3,3,3,15,58,+34.523,5548590,52,4,1:31.457,208.74,1
926,2015,1,Australian Grand Prix,2015-03-15,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22551,8,8,NA,R,14,0,0,NA,NA,NA,0,NA,NA,75
926,2015,1,Australian Grand Prix,2015-03-15,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22544,27,13,7,7,7,6,57,NA,NA,48,8,1:31.970,207.576,11
926,2015,1,Australian Grand Prix,2015-03-15,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22552,13,9,NA,R,15,0,0,NA,NA,NA,0,NA,NA,3
926,2015,1,Australian Grand Prix,2015-03-15,815,perez,Pérez,10,force_india,Force India,Indian,22547,11,14,10,10,10,1,57,NA,NA,46,7,1:31.959,207.601,11
926,2015,1,Australian Grand Prix,2015-03-15,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22543,3,6,6,6,6,8,57,NA,NA,46,10,1:32.797,205.726,11
926,2015,1,Australian Grand Prix,2015-03-15,822,bottas,Bottas,3,williams,Williams,British,22555,77,0,NA,W,18,0,0,NA,NA,NA,0,NA,NA,54
926,2015,1,Australian Grand Prix,2015-03-15,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22554,20,17,NA,W,17,0,0,NA,NA,NA,0,NA,NA,54
926,2015,1,Australian Grand Prix,2015-03-15,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22553,26,12,NA,W,16,0,0,NA,NA,NA,0,NA,NA,54
926,2015,1,Australian Grand Prix,2015-03-15,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22545,9,15,8,8,8,4,57,NA,NA,51,5,1:31.560,208.505,11
926,2015,1,Australian Grand Prix,2015-03-15,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22550,33,11,NA,R,13,0,32,NA,NA,30,13,1:34.295,202.458,5
926,2015,1,Australian Grand Prix,2015-03-15,831,nasr,Nasr,15,sauber,Sauber,Swiss,22542,12,10,5,5,5,10,58,+1:35.149,5609216,46,9,1:32.612,206.137,1
926,2015,1,Australian Grand Prix,2015-03-15,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22546,55,7,9,9,9,2,57,NA,NA,49,11,1:32.872,205.56,11
927,2015,2,Malaysian Grand Prix,2015-03-29,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22557,44,1,2,2,2,18,56,+8.569,6074362,45,2,1:43.125,193.501,1
927,2015,2,Malaysian Grand Prix,2015-03-29,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22558,6,3,3,3,3,15,56,+12.310,6078103,43,1,1:42.062,195.516,1
927,2015,2,Malaysian Grand Prix,2015-03-29,4,alonso,Alonso,1,mclaren,McLaren,British,22573,14,18,NA,R,18,0,21,NA,NA,17,17,1:48.460,183.983,132
927,2015,2,Malaysian Grand Prix,2015-03-29,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22559,7,11,4,4,4,12,56,+53.822,6119615,40,7,1:44.124,191.644,1
927,2015,2,Malaysian Grand Prix,2015-03-29,13,massa,Massa,3,williams,Williams,British,22561,19,7,6,6,6,8,56,+1:13.586,6139379,40,5,1:43.990,191.891,1
927,2015,2,Malaysian Grand Prix,2015-03-29,18,button,Button,1,mclaren,McLaren,British,22572,22,17,NA,R,17,0,41,NA,NA,38,16,1:46.056,188.153,101
927,2015,2,Malaysian Grand Prix,2015-03-29,20,vettel,Vettel,6,ferrari,Ferrari,Italian,22556,5,2,1,1,1,25,56,1:41:05.793,6065793,46,3,1:43.648,193.501,1
927,2015,2,Malaysian Grand Prix,2015-03-29,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22566,8,10,11,11,11,0,55,NA,NA,36,10,1:44.812,190.386,11
927,2015,2,Malaysian Grand Prix,2015-03-29,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22569,27,13,14,14,14,0,55,NA,NA,46,11,1:44.822,190.368,11
927,2015,2,Malaysian Grand Prix,2015-03-29,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22571,13,12,NA,R,16,0,47,NA,NA,38,12,1:45.070,189.919,31
927,2015,2,Malaysian Grand Prix,2015-03-29,815,perez,Pérez,10,force_india,Force India,Indian,22568,11,14,13,13,13,0,55,NA,NA,37,14,1:45.345,189.423,11
927,2015,2,Malaysian Grand Prix,2015-03-29,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22565,3,4,10,10,10,1,55,NA,NA,42,13,1:45.312,189.482,11
927,2015,2,Malaysian Grand Prix,2015-03-29,822,bottas,Bottas,3,williams,Williams,British,22560,77,8,5,5,5,10,56,+1:10.409,6136202,42,6,1:44.088,191.71,1
927,2015,2,Malaysian Grand Prix,2015-03-29,826,kvyat,Kvyat,9,red_bull,Red Bull,Austrian,22564,26,5,9,9,9,2,55,NA,NA,41,8,1:44.514,190.929,11
927,2015,2,Malaysian Grand Prix,2015-03-29,828,ericsson,Ericsson,15,sauber,Sauber,Swiss,22574,9,9,NA,R,19,0,3,NA,NA,3,18,1:48.760,183.475,20
927,2015,2,Malaysian Grand Prix,2015-03-29,829,stevens,Stevens,209,manor,Manor Marussia,British,22575,28,0,NA,W,20,0,0,NA,NA,NA,0,NA,NA,69
927,2015,2,Malaysian Grand Prix,2015-03-29,830,max_verstappen,Verstappen,5,toro_rosso,Toro Rosso,Italian,22562,33,6,7,7,7,6,56,+1:37.762,6163555,42,9,1:44.579,190.81,1
927,2015,2,Malaysian Grand Prix,2015-03-29,831,nasr,Nasr,15,sauber,Sauber,Swiss,22567,12,16,12,12,12,0,55,NA,NA,45,4,1:43.902,192.054,11
927,2015,2,Malaysian Grand Prix,2015-03-29,832,sainz,Sainz,5,toro_rosso,Toro Rosso,Italian,22563,55,15,8,8,8,4,55,NA,NA,37,15,1:45.507,189.132,11
927,2015,2,Malaysian Grand Prix,2015-03-29,833,merhi,Merhi,209,manor,Manor Marussia,British,22570,98,19,15,15,15,0,53,NA,NA,44,19,1:49.040,183.004,13
